formula,BG,fidelity
CrO3,2.2699,1
CrO3,2.0419,1
W3O10,0.1666,1
MnO2,1.147399999999999,1
V2O5,2.7542,1
VF4,2.2631,1
CoF3,1.5746,1
Fe3O4,0.122099999999999,1
VO2,1.065799999999999,1
V3O5,0.2384,1
VO2,1.1373,1
Fe43O64,0.773099999999999,1
V25O32,0.232699999999999,1
Fe2O3,1.346499999999999,1
V5O12,1.3306,1
Co7O12,0.0,1
V5O12,1.0074,1
Mn21O40,0.129599999999999,1
WO5,0.0,1
WO3,1.2139,1
Fe3O4,0.2435,1
WO3,1.1298,1
Fe3O4,0.0201,1
VF4,2.221,1
Mn2O5,0.0,1
Cr2O5,0.0,1
Mo2O5,0.0,1
V2O5,1.4071,1
W3O8,0.0,1
W8O21,0.0,1
VF4,2.7897,1
MnF4,0.928,1
MnF3,0.332399999999999,1
WO4,0.0,1
NiF2,0.0,1
Cr3O8,0.3306,1
Fe3O4,0.776999999999999,1
WO3,1.2582,1
Fe3O4,0.4689,1
WO3,1.3108,1
CrF5,1.4475,1
Fe3O4,0.9248,1
Fe3O4,1.002399999999999,1
W3O7,0.0,1
MnO,1.310499999999999,1
VO2,0.842,1
W2O5,0.0,1
Cr2O5,0.5167,1
Mo2O5,0.7552000000000001,1
V2O5,2.161,1
V2O5,1.439,1
V2O5,2.4105,1
CrO,0.4958,1
Fe3O4,0.0895,1
WO3,2.6601,1
MoO5,0.489299999999999,1
CrO2,0.274299999999999,1
WO3,1.4645,1
Cr5O12,1.6967,1
WO3,1.3231,1
WO3,1.358499999999999,1
Fe2O3,1.309499999999999,1
WO3,1.3233,1
MnF2,2.3648,1
Cr2O3,2.405899999999999,1
Cr5O12,1.794699999999999,1
VO2,0.8860999999999991,1
Mn2O3,0.0721,1
Fe2O3,1.565599999999999,1
V2O3,0.620899999999999,1
VF5,3.2024999999999992,1
NiO3,0.0,1
VF4,2.7695,1
CrF5,0.0,1
Cr2O5,0.7509,1
Cr2O3,0.7749,1
Co2O3,0.151899999999999,1
Mo2O5,1.5141,1
W2O5,2.3912,1
Ni2O3,0.0,1
V5O7,0.5427000000000001,1
Cr5O7,0.7753000000000001,1
Mn5O7,0.0,1
Co5O7,0.0,1
Ni5O7,0.0,1
MoF5,1.2841,1
WF5,2.2412,1
VF5,0.0,1
FeF3,3.0128,1
Fe4O5,0.0,1
Fe5O7,1.035299999999999,1
W5O7,0.0,1
Mo2O3,0.5236000000000001,1
W2O3,0.205699999999999,1
Fe2O3,0.5554,1
Fe3O4,0.7548,1
VO2,0.9444999999999992,1
WO3,1.2708,1
V2O5,2.4212,1
WO3,1.2719,1
V4O9,0.3767,1
MoO3,0.6098,1
V6O11,0.4496,1
Mo3O7,0.9197,1
Cr3O7,0.239299999999999,1
MoO2,1.315599999999999,1
WO2,2.480499999999999,1
VF5,3.285299999999999,1
CrO2,0.9693,1
Fe2O3,1.0606,1
CoO2,0.0125,1
MnO2,0.617499999999999,1
NiO2,0.0194,1
V3O7,1.4513,1
MoO3,0.537999999999999,1
WO3,1.3952,1
MoO3,1.9487,1
VO2,0.392799999999999,1
V2O5,2.412,1
V2O5,2.3402,1
VF5,3.0176,1
V4O9,0.4062,1
WF6,5.3735,1
MoF6,4.1687,1
V2O5,2.5584,1
CrO3,1.3587,1
VF3,1.6507,1
VF4,0.0,1
VF4,2.1934,1
VF5,2.8066,1
VF5,3.175099999999999,1
V2O5,1.8736,1
VO2,1.378699999999999,1
V3O8,0.6103000000000001,1
Fe3O4,0.325099999999999,1
V6O13,0.0332,1
Cr4O15,0.708599999999999,1
Mo8O23,0.5988,1
VO2,1.447899999999999,1
MoO3,0.9698999999999992,1
MoO3,0.5196000000000001,1
MoO3,0.726699999999999,1
MoO3,0.7662,1
MoO3,1.8342999999999992,1
VF4,2.786699999999999,1
MoO2,1.4271999999999991,1
Fe4O13,0.0,1
V2O5,0.7574000000000001,1
WF5,0.0,1
MoF5,0.804999999999999,1
NiO2,0.017399999999999,1
MoO2,0.6663999999999991,1
MnO3,0.0,1
VO3,0.0,1
VO2,1.088,1
V2F7,1.8102,1
WO2,1.6421,1
V3O8,0.5154000000000001,1
VO2,0.8791,1
CrF4,0.332199999999999,1
Fe3O4,0.3799,1
Fe2O3,0.8169999999999991,1
Mn21O40,0.0,1
Co21O40,0.0,1
Mo4O9,0.0,1
W4O9,0.0,1
Cr4O9,0.1945,1
V4O9,0.0154,1
VF5,3.314199999999999,1
CrO,0.340899999999999,1
MnO2,1.0153,1
VO2,0.7642999999999991,1
MoO2,1.0647,1
NiO2,0.775099999999999,1
CrO2,1.0567,1
CoO2,0.5904,1
WO2,2.3284,1
MnO2,1.1467,1
Fe14O15,1.019,1
FeO2,1.1543,1
MnF4,1.3254,1
Fe2O3,1.5673,1
V3O8,0.0773,1
VO2,1.057999999999999,1
VF4,2.280399999999999,1
V2O3,0.4111,1
V3O5,0.9771,1
VF5,2.7544,1
Mn3F8,0.9143,1
VF5,3.2225,1
Rb2V3O8,1.9907,1
Cs2V3O8,2.1336,1
V3(NO4)2,0.404499999999999,1
V3(NO4)2,0.0,1
V3As2O9,2.6361,1
V3(H3O5)2,1.6114,1
Tl2V3O8,2.1152,1
K2V3O8,2.0466,1
MoSO,0.1438,1
Rb2V3O8,2.0914,1
Li3Mn5F15,0.0,1
Li2V3O8,2.0058,1
MgMn2O4,0.6492999999999991,1
Li(NiO2)2,0.0731,1
LiMn2O4,0.0146,1
Li9Mn7O16,0.014899999999999,1
Li9Mn7O16,1.1732,1
Li9Mn7O16,1.1753,1
Li9Mn7O16,0.8933000000000001,1
Li9Mn7O16,1.0428,1
Li9Mn7O16,0.8865000000000001,1
Li9Mn7O16,1.2156,1
Li9Mn7O16,0.925199999999999,1
V4Ge13O36,1.0084,1
V11Sb9O40,0.0,1
Li5Co3O8,0.0,1
Li5Co3O8,0.365299999999999,1
Li5Co3O8,0.0903,1
Li5Co3O8,0.146399999999999,1
Li7Co5O12,0.0,1
Li7Co5O12,0.7082,1
Li7Co5O12,0.3349,1
Li7Co5O12,0.252899999999999,1
Li5Mn3O8,0.0,1
Li5Mn3O8,1.0119,1
Li5Mn3O8,0.9992999999999992,1
Li7Mn5O12,1.2066,1
Li7Mn5O12,0.0,1
Li7Mn5O12,0.877699999999999,1
Li9Co7O16,0.4875,1
Li9Co7O16,0.761699999999999,1
Li9Co7O16,0.2166,1
Li9Co7O16,0.0,1
Li9Co7O16,0.859499999999999,1
Li9Co7O16,0.2658,1
Li9Co7O16,0.024299999999999,1
Li9Co7O16,0.7257,1
LiCr2O4,0.6119,1
Sr7Mn7O20,0.0,1
LiV3O4,0.0,1
LiMn3O4,0.0,1
Li3(FeO3)2,0.0,1
Li(CoO2)4,1.1774,1
Y(FeO2)2,0.7379000000000001,1
Li3(CoO2)4,1.2833,1
Li(CoO2)4,1.1016,1
Mg2V3O8,1.144099999999999,1
Li7Co5O12,0.5946,1
Rb(WO3)3,0.0,1
Mg(FeO2)8,0.0,1
MgCr2O4,1.523299999999999,1
MgMn2O4,1.1504,1
MgMn6O12,0.0,1
MgCr6O16,1.6709,1
Cr2HO4,0.0,1
Na3(WO3)10,0.0,1
Fe3BO5,0.0205,1
Li(CoO2)2,0.0,1
Lu4Mo4O11,0.0,1
V4Ge13O36,1.1313,1
Cr2HO4,0.000199999999999,1
MnCoO4,0.0,1
MnOF,0.0,1
LiVF4,2.1976,1
TiWO4,0.0,1
VOF,0.9832999999999992,1
Ni3OF5,0.5785,1
LiV2O4,0.4482,1
CrSbO4,1.8455,1
NiTeO4,0.4447,1
MnTeO4,0.0,1
Mn3OF5,0.0,1
FeOF,0.0,1
MnSbO4,1.3157,1
V3O5F,0.3805,1
FeCoO4,0.0,1
Co3OF5,0.0,1
Fe3Co5O16,0.1269,1
Fe3O5F,0.0,1
Co11CuO16,0.0,1
Li13Mn8O24,0.0,1
Ni17(As3O16)2,2.154099999999999,1
Mn3O5F,0.0,1
Mn2FeO3,0.1081,1
FeOF,1.0406,1
FeOF,0.9122999999999992,1
CoOF,0.0,1
VOF,0.8449000000000001,1
Na5Mn7O16,0.6104,1
Na5Ni9O16,0.0,1
VOF,0.843,1
CoTeO4,0.7254,1
Li9(CoO4)2,0.607399999999999,1
Mn7CrO16,0.9978,1
LiFe3O4,0.831199999999999,1
Fe3Co7O20,0.0,1
VOF,0.963299999999999,1
Co3O5F,0.0,1
Na3Mn5O12,0.0,1
Fe3OF5,1.4298,1
Co2N16O9,0.1709,1
Co2N15O11,0.0,1
LiFeF6,1.2569,1
Mn3(O2F)2,0.0,1
LiFe2F6,1.7058,1
LiVF6,3.117,1
Na2Co6O7,0.0,1
V3(O2F)2,0.810299999999999,1
V(SeO3)2,2.051,1
K3Mn4O8,0.487499999999999,1
CaMn4O8,0.5904,1
Ca(CoO2)2,0.0,1
Ca(NiO2)2,0.0,1
Zn(NiO2)2,0.0,1
Ca(WO2)2,1.062099999999999,1
Mg(MoO2)2,1.2832,1
Zn(MoO2)2,1.0941,1
CaMn2O4,0.244099999999999,1
Mn2ZnO4,0.0,1
Mg(WO2)2,0.6571,1
Te(WO4)2,2.3586,1
AlW3O8,1.9247999999999992,1
Zn(WO2)2,0.6518,1
Ta(WO4)2,2.4493,1
Zn(WO2)2,0.142999999999999,1
Zn(MoO2)2,0.0,1
Pr(MoO3)2,0.580399999999999,1
Pr(WO3)2,1.6787,1
Ca(WO2)4,0.160899999999999,1
Ca(WO3)2,1.2297,1
Mg(MoO2)4,0.153299999999999,1
VZnO2,0.0,1
Zn(MoO2)4,0.230799999999999,1
Zn(WO2)4,0.103299999999999,1
CaMn2O4,0.0276,1
Zn(MoO2)2,0.3105,1
CaCoO2,0.0,1
MnHO2,0.0,1
TiCo3O8,0.0,1
Sm2Fe2O5,2.060499999999999,1
Fe(NF2)3,1.572799999999999,1
La2Fe2O5,0.0,1
LiMn2O4,0.3479,1
Na2W2O5,1.7199,1
K2W2O5,0.276799999999999,1
LiMn2O4,0.3867,1
Mn2HO4,0.359199999999999,1
Li3Mn4O8,0.2524,1
V16Bi3O32,0.508599999999999,1
Zn(Fe2O3)4,0.363699999999999,1
VMoO5,1.1782,1
V4Bi23O44,1.1596,1
V2Bi8O17,2.140799999999999,1
V2GaO5,0.8891,1
V2NiO6,1.616299999999999,1
V5(FeO6)2,0.479099999999999,1
V17Pb3O32,0.9697,1
V16Ag7O40,0.4256,1
V4Bi23O44,0.676,1
V12Cu10O33,0.4843,1
V18Cu2O45,0.7408,1
TiFe2O5,1.974099999999999,1
V2Bi4O11,0.608399999999999,1
Ti7(Fe3O8)3,0.3273,1
Ti7Fe13O30,1.015299999999999,1
Ti2CoO5,1.6182,1
V3OF11,1.770399999999999,1
V4O5F7,1.5429,1
V4(OF3)3,1.641,1
V2OF5,1.7715,1
V2(OF)3,1.1925,1
V6O7F5,0.7885000000000001,1
V14Fe5O32,0.0,1
V2OF6,0.141499999999999,1
Ni3(PO4)4,0.0,1
Fe3(PO4)4,0.0,1
Fe3(P2O7)2,0.0,1
NaV5O8,0.0,1
Fe2P2O7,0.7385,1
Li3VO12,0.099699999999999,1
Li17(CoO4)3,0.3449,1
Sr5Cr3F19,3.1836,1
Sr5Fe3F19,3.6135,1
Sr5Cr3F19,3.3272,1
Sr16Mn8O29,0.280799999999999,1
NaV6O15,0.7716000000000001,1
Sm2CoO3,0.124999999999999,1
Nd20Mn20O59,0.020299999999999,1
Pr10Ni5O22,0.4491,1
Pr8Ni4O17,0.0,1
Na3(Mo9O26)2,0.7524000000000001,1
Li4Co3O7,0.512,1
Li9Co7O16,1.1528,1
Na3V24O58,0.866799999999999,1
Na4NiO4,0.007399999999999,1
MnOF,0.0337,1
Mn6O5F7,0.357299999999999,1
Mn6O5F7,0.0,1
LiV3O6,1.1511,1
LiMn6O12,0.375299999999999,1
Li9V8F48,0.4379,1
Li7Fe5O16,0.0,1
Li6(CoO2)5,0.125399999999999,1
Li3V5O12,0.8186,1
Li47(CoO4)8,0.8284,1
Li3V24O58,0.9363,1
Li3Ni7O12,0.0,1
Li3Mn4O8,0.0,1
Li3Mn7O12,0.0318,1
Li2VF6,1.9112,1
Li2VF6,1.7644,1
Li2VF6,1.8411,1
Li2VF6,1.7323,1
Li2Ni5O9,0.0,1
Li3V8O16,1.0935,1
Li(FeO2)2,0.0,1
K3(Fe11O17)2,0.040399999999999,1
Fe5OF11,1.7294,1
Fe5OF11,1.2588,1
Fe6O5F7,1.1375,1
FeCo3O8,0.1944,1
Fe5O7F3,0.0,1
Fe5(O4F)2,0.0,1
Fe4OF7,2.0168,1
Fe5(OF4)2,1.304099999999999,1
Fe4O3F5,0.0,1
Fe2OF3,1.130299999999999,1
Li(CoO2)2,0.091599999999999,1
Fe10O11F9,0.0,1
Fe10O9F11,1.0712,1
Fe10OF19,1.9662,1
Fe10OF19,2.0,1
Fe5(OF4)2,1.2064,1
Co6O5F7,0.0,1
Cr(WO4)3,1.4946,1
Co2OF3,0.3538,1
Cr12Fe7O48,0.0098,1
VP2O7,1.0649,1
VHO3,0.009399999999999,1
V3(H3O5)2,1.8199999999999992,1
V3(H3O5)2,1.9493999999999991,1
V3(H3O5)2,1.9816,1
U2MoO8,0.019899999999999,1
NiSO9,0.457499999999999,1
NiSO9,0.6071000000000001,1
Ni(ClO2)2,0.0,1
MoH4O5,1.8154,1
FeHO2,1.4013,1
CoBrO,0.0,1
FeHO2,0.8840999999999991,1
Fe8H10O17,1.7132,1
Fe8H10O17,1.565699999999999,1
FeHO2,1.2074,1
Fe8H10O17,1.642,1
Fe4As3O23,0.018199999999999,1
BaV13O18,0.3463,1
Fe8H10O17,1.4497,1
Fe8H10O17,1.7452,1
FeHO2,1.585799999999999,1
Fe8H10O17,1.4807,1
Mn3(AsO7)2,0.0369,1
Ni2As2O7,0.1813,1
V4Cd9O19,2.0442,1
Sr3WO6,3.4588,1
V5W3O20,1.166799999999999,1
V2Bi4O11,2.4318,1
Ti6FeO16,0.0,1
V2Bi4O11,2.226,1
Ti(FeO2)3,0.6997,1
Y2V10O53,0.0,1
Ni4Mo4O19,0.205,1
Na(CoO2)2,0.2873,1
Mn5In3O12,0.0,1
Mo2P3O14,1.083899999999999,1
Mn2As2O7,0.0,1
FePO4,1.6047,1
Fe4SiO9,0.091099999999999,1
Cr(OF)3,1.349299999999999,1
Co4Mo4O19,0.0121,1
Cs2(WO4)3,0.053799999999999,1
CaV4O15,0.2052,1
Ba3WO6,3.151399999999999,1
Bi26Mo10O69,1.5536,1
Li(Fe2O3)4,1.1315,1
